,Control_1,Hot_1,Control_2,Hot_2,pval.heat,padj.heat
isogroup254818,9.49320995072839,9.56048324167394,9.35959171397598,9.72699320576214,0.238757460504525,0.677946175314777
isogroup254824,8.20123237541135,8.01632312632059,8.28846079836461,8.13570667367708,0.424167508874378,0.830879330253485
isogroup254826,8.59962772079349,8.81261203621505,8.79281418440838,8.99807356584045,0.325311277757101,0.764516282979839
isogroup254828,8.42850910347304,8.74109581811086,8.63497193248154,8.7539865498046,0.30490233180689,0.747372814944426
isogroup254829,10.9015479135041,11.1205180104028,10.8473409513251,11.0174662282715,0.1957644657309,0.623165279405217
isogroup254834,10.7635164457309,10.7162879716008,10.8421156527784,10.8073156750452,0.788391163940656,0.96391402615883
isogroup254839,8.22865590130616,8.61092943428759,8.40329385945627,8.65767432263891,0.128534367583619,0.505129340639702
isogroup254842,7.65193871025816,7.60420346385083,7.30356035966704,7.57933272556413,0.680900471023305,0.940952209879036
isogroup254844,6.09477167753839,6.5774252826264,6.02411134965389,6.40782527270863,0.104684985328592,0.449436632324785
isogroup254845,8.06361350436594,8.18737685572825,7.76305900365796,7.98746357511152,0.484889671446306,0.862805302046821
isogroup254847,8.43962974199616,8.09631879675572,8.18526993401406,8.08951349768554,0.30960572105437,0.751385237347615
isogroup254848,8.78380775485387,8.77084882291171,8.93913245894931,9.09351033760208,0.729644786540544,0.952947078133337
isogroup254850,6.20995793742084,6.39014298843771,6.2181579255034,6.53141812955636,0.345040243985117,0.779831042238916
isogroup254851,6.1597073397319,6.52377857750066,6.18001891676264,6.55394421881061,0.155248970656748,0.557997683307343
isogroup254852,7.67060786564915,7.52585252315859,7.36381514292658,7.19694945926872,0.581862517376066,0.910646816302175
isogroup254854,4.95817377070207,5.20958443020256,4.80390549335,5.18207526543235,0.234004962400391,0.670689466295696
isogroup254856,10.2620687973537,9.73529363671669,9.44287833181003,9.90871562837871,0.763897014487347,0.959216519173559
isogroup254857,12.2172891151729,11.9621983442096,12.3893662027963,12.0275268772273,0.0408846754636438,0.243336425341221
isogroup254859,7.66733357106252,7.80853273628901,7.9705774505617,7.97662688761947,0.794037337782642,0.964110368053334
isogroup254861,4.08990844855737,4.16442465244624,4.14155988332664,4.14713131702663,0.863937542191424,0.976437901229492
isogroup254863,8.80202630304532,8.81820281125858,9.0394535024061,8.89558074139502,0.727467163161205,0.952485771932843
isogroup254865,5.4281374400726,5.58846217603172,5.79742878789662,5.68063548670735,0.991508244228386,0.99811602860697
isogroup254867,8.18525902061405,8.18409105852464,7.65496930239837,7.94790016276548,0.660156777662386,0.933746331907505
isogroup254868,7.80777026674546,7.99282909472598,7.93686013133494,8.06043432832993,0.487622385349703,0.864464145827202
isogroup254871,7.35408608436363,7.61448417296816,7.23143397995094,7.69262153923679,0.123330999636592,0.492637608820618
isogroup254872,6.60227799014291,6.58474572837992,6.45877789213389,6.60934239244441,0.79709058072869,0.965102476049735
isogroup254873,9.83870915196419,9.71999456409468,9.5420206746099,9.76141868611889,0.824587117956553,0.97057102481993
isogroup254874,6.3336127826701,5.65529033090075,6.54240079431654,6.11562352182215,0.0908099903268286,0.413607087633633
isogroup254875,8.02886062462109,7.17426656789389,8.33256407372735,7.36376451920102,0.000191907358807931,0.00208006884767097
isogroup254877,9.88210319473071,9.46005477287592,10.0793661041185,9.62317753604132,0.0186255222608494,0.131166322081317
isogroup254880,11.6739862309956,11.4451956306743,11.826984704917,11.6588902320205,0.24955562165084,0.691341619649765
isogroup254882,9.80321734182449,10.1182811023229,9.72630927155311,10.0403775192987,0.0565146089382291,0.30580386994888
isogroup254883,7.43592278356834,7.59363585361378,7.5213086484937,7.60814230063791,0.596237907174951,0.917477246889271
isogroup254885,6.56460979032926,7.45571283729198,7.42463063891551,7.47968462263072,0.28018295145352,0.725132831658201
isogroup254887,6.32226508380628,6.42009873653855,6.13195860008003,6.3082796322323,0.611331510330661,0.920253038178414
isogroup254892,6.81447944427823,6.79778832240269,6.79742691764949,7.12979804462349,0.534992599593702,0.889636062907454
isogroup254895,6.63876591472694,6.57099069230053,6.45301007807319,6.53618687417036,0.981700319642102,0.996761548566541
isogroup254897,6.38813048042346,6.02712655263802,6.17350286704406,6.1685422579791,0.495958732787664,0.869353142494484
isogroup254900,10.3117059713471,9.76897542064176,10.0549029073019,9.89663909940901,0.0610036160180573,0.322031896789527
isogroup254902,6.97383671607743,7.04342466461758,7.16082077763127,7.02691116037544,0.877531181042747,0.977564636169384
isogroup254903,4.8038408297971,4.99368780750322,4.43876992331554,4.73336054555001,0.424962081863887,0.831420442253292
isogroup254908,4.71014756416932,4.54300480689117,4.70912068877382,4.70869921971891,0.752569498717321,0.957236484251171
isogroup254910,6.12130005347659,6.16980681041465,6.17378411937478,6.11434080982964,0.981383287453019,0.996761548566541
isogroup254913,10.3244481454001,10.3690959856451,10.4048056805516,10.5041408502765,0.65634162268318,0.932877661139315
isogroup254915,13.0691813096613,12.7457158018656,13.0480003635825,12.7852353897178,0.0253749529518774,0.167937163534585
isogroup254916,5.82130311828359,6.17755503866426,6.06880305748585,6.35886576452822,0.262762120994102,0.70621068254137
isogroup254918,7.5610959178165,8.11712413436827,7.36762506997266,7.84413417874005,0.0381522438825572,0.231241872296999
isogroup254922,8.44578337944313,9.37157682546476,8.38646438315411,9.59914208242465,1.63140783881451e-07,2.32257250696856e-06
isogroup254923,8.08826016071281,7.74482848850589,8.18208571177137,7.62295570101204,0.0383340487242191,0.232087817578948
isogroup254925,12.2322963052777,13.1845648962768,11.9562691181066,12.4253587017342,0.00779334148450286,0.0630736513075671
isogroup254926,9.39099433700117,9.72949188411509,9.50166220949806,9.68266574987685,0.13532929043377,0.520095487348154
isogroup254928,8.85661917847748,8.6649631016778,8.72517650578457,8.66346865798907,0.508865869795148,0.877545374433706
isogroup254930,5.56477331018395,5.70203086389972,5.38441883166154,5.52344752433411,0.610818448005844,0.920253038178414
isogroup254934,8.46217699903704,8.60834662059942,8.28926179053185,8.61214324492208,0.253585000864379,0.695732001968655
isogroup254938,8.87030531537489,8.93074548794397,8.69707781633993,9.13891315644174,0.223631707261138,0.660636490201737
isogroup254939,0,0,0,0,NA,NA
isogroup254943,6.66034435029688,7.0614751406514,6.57392506289685,6.75177914239462,0.276201664110821,0.719673993770729
isogroup254945,8.57965345626522,8.64630937197268,8.8036133711903,9.08714343919491,0.46039975427717,0.851233665058933
isogroup254947,11.2557909527819,11.5572023536716,11.3165651016694,11.5851682384159,0.0442796733070448,0.257948655173124
isogroup254949,9.40353642320645,9.51667146174105,9.48926147439977,9.46689264931851,0.798001390731941,0.965196384842601
isogroup254952,8.4125380803094,8.60645855180078,7.83912436079642,8.26944627329284,0.324122180142151,0.764516282979839
isogroup254954,7.16987880541132,7.37178497849289,8.23847431960211,8.0242284017763,0.852223556696717,0.973397540181383
isogroup254955,5.88545660522347,6.02940287033326,5.77679330911898,6.15485047798183,0.325809944420174,0.764964463798941
isogroup254956,8.54884311182669,8.56759692863791,8.72093736502043,8.69863223046417,0.982531527234591,0.996761548566541
isogroup254958,7.01531001198483,6.88571779079117,6.80849507710288,7.3404168242509,0.459545621342755,0.850479244887366
isogroup254960,8.11381271148528,8.05651383973325,8.02923164436555,8.11642871707263,0.941272592515509,0.988449477821319
isogroup254965,4.90374225507214,5.53941824759714,6.08211793649114,6.05028270359256,0.730567300848512,0.953071045594441
isogroup254967,10.9046328659356,10.9330047038935,10.9519645417104,11.1364935663359,0.506467616193411,0.876426473711038
isogroup254968,10.324753201005,10.1572658449316,10.7476647660865,10.3801695398248,0.20865056491153,0.643242609208159
isogroup254969,6.07281525718782,6.10380874542893,5.6150589098325,5.96388553200466,0.577598921414958,0.908876187691802
isogroup254970,9.20524852366087,9.21326886928115,9.23657372133395,9.108393978739,0.741961091317611,0.955852224228903
isogroup254972,11.5852901690434,12.2879958242428,11.6667574639832,12.3416852365053,1.02167118716473e-06,1.37383941203897e-05
isogroup254974,5.51540310186009,5.60069860486922,5.45893005087053,5.48953797372093,0.821723302947042,0.970025949764577
isogroup254975,7.42729966209808,7.79954784136158,6.97508015544855,7.10625093333035,0.42546078562181,0.831620844571308
isogroup254976,6.13387977514808,5.55924611791292,5.90403624558814,5.67833123124956,0.139760327424374,0.526803308166728
isogroup254977,6.35931466789546,6.12494607665652,6.45525798366179,6.5714724078274,0.901473865897371,0.979605739108923
isogroup254978,7.55595957813613,7.8863301088864,7.5962719683112,8.19296584039529,0.055971377507376,0.303634132802435
isogroup254979,8.74236713159964,8.94229980857314,8.76859825511353,8.98675077078245,0.260272297870352,0.703879445979434
isogroup254981,8.52510081839805,8.50535995422792,8.78195728216996,8.71576080426597,0.833979279542952,0.97057102481993
isogroup254983,7.90493613230778,7.82014566387542,7.43639105918986,7.60061901482873,0.929858063560973,0.984878897260919
isogroup254990,10.3357176786465,10.4941032005776,10.357216673746,10.4561917944097,0.396580120880078,0.815724995807383
isogroup254994,9.37607011568897,8.94726800550806,8.68525720771084,8.52837842221553,0.307508012984319,0.74827706303461
isogroup254996,10.4143680565764,10.6334225969436,10.4634004770623,10.7007369626321,0.134848091311328,0.519053381592006
isogroup255003,8.81749739189623,8.68081926301313,8.93349051216467,9.04466435188646,0.995661235542224,0.999195667164746
isogroup255005,10.1920477334014,10.6274181827469,10.328334745715,10.8269942630623,0.00808779562805816,0.064946614088732
isogroup255006,7.40179945039809,7.42218114556394,7.24522893161354,7.46357872888524,0.616057973447295,0.920448694599895
isogroup255007,8.89454730362926,8.72249151971108,8.84193799290029,8.81835935985227,0.609986946492884,0.920143178688049
isogroup255008,8.37825309689702,8.87565773869726,8.52730729392231,8.98922689571519,0.0183718452772485,0.129934895427164
isogroup255009,6.45740650361355,6.73303503687371,6.80987870385091,6.68907463359237,0.827630035426097,0.97057102481993
isogroup25501,2.00222577544165,1.98673991033334,2.03698153674694,2.13600223074645,0.74928756832226,0.956922550169371
isogroup255011,8.47664878557689,8.17319992969871,8.54146824949227,8.21900059442581,0.115431882636518,0.475395957318418
isogroup255014,7.48910416862091,7.67413932040656,7.27361159870613,7.47404936403716,0.438343115394243,0.839652898116309
isogroup255015,11.3459462285552,11.5660601326476,11.205272690076,11.4046909785157,0.19554404835689,0.623065168382622
isogroup255017,7.60708088524184,7.90315297643704,6.97051855921217,7.73137342395783,0.112973985851432,0.46985094115709
isogroup255019,10.8942206571111,11.1970654362117,10.5726618259968,11.1590916304714,0.0195354097362156,0.136350874221529
isogroup255020,8.2461777693749,9.49648999827628,8.05094318752828,9.26651875291621,1.46016173486864e-08,2.24136185857024e-07
isogroup255021,9.8992362977357,9.75982767800295,10.1143390445748,10.0578151995714,0.649317489471612,0.929955824049513
isogroup255025,6.85403060357256,7.05535426030665,6.7801540104509,6.84163859309915,0.598467172278763,0.917596879580946
isogroup255026,7.40206897871953,7.01884495101528,7.13788640960597,6.97960635800031,0.273200380075306,0.715712929591848
isogroup255028,6.70139988784966,6.59484195689978,6.56748643762272,6.53905625664205,0.79047414971811,0.964031153433286
isogroup255029,6.73622098856065,6.85641476618872,6.7778142385228,6.78331079173644,0.801196540232566,0.965700034038998
isogroup255030,9.2060356179129,9.1271346789655,9.29575779821882,9.04736206265083,0.362763693669403,0.795282214605556
isogroup255031,7.94945584078702,7.59073767939803,8.08363397019237,8.06767863316837,0.547711720811215,0.894992113122578
isogroup255035,7.60051411830528,7.07887425220061,8.07211666380659,7.54776880422026,0.0938453259110521,0.420074407539941
isogroup255037,10.4698547665223,10.6655802703337,10.7174297302537,10.6257918555114,0.796303265143737,0.964716022131074
isogroup255039,6.74848177661069,7.41295443222273,7.5106218475666,7.91341653233391,0.180764937176005,0.600703639242817
isogroup255042,9.40905847954001,9.28694415602769,9.54202281383237,9.4674415747719,0.606432482571003,0.919762937518979
isogroup255043,6.79475900814937,6.55346410124773,6.95379643578666,6.81962251614292,0.496965269791492,0.869834317632714
isogroup255046,6.25097349354776,6.12526784265361,6.08800018629578,6.32167743358902,0.834057745899123,0.97057102481993
isogroup255048,7.07552963007882,7.40898438943478,7.08205317613528,6.96146366068887,0.656328338161176,0.932877661139315
isogroup255049,6.95782327246631,7.40637357076288,7.47055161764347,7.66293906620315,0.324013137166111,0.764516282979839
isogroup255055,7.88749061942963,7.48134308328274,7.93337961741393,7.36177277606941,0.0287744741287057,0.185884004892571
isogroup255057,8.37216565888115,8.66757157789227,8.34816937685771,8.6136560289133,0.152914889372986,0.55334688143847
isogroup255060,7.28786253859314,6.53703465041632,7.05408625286048,6.85852802634594,0.0952640485734115,0.424172472240053
isogroup255065,5.29605821505467,5.57425187700267,5.12599533913736,5.30458104325433,0.407135854786753,0.821091118752823
isogroup255069,8.80745955853103,8.27930035606945,8.77136491510376,8.38102645296894,0.018842230581884,0.132240533577241
isogroup255074,9.16441809437256,9.34552545400662,9.16460346444795,9.41360560106163,0.220177830463303,0.65778572606474
isogroup255075,5.17472118969763,4.76107759703017,4.8416125648033,4.68189164718105,0.274023643242202,0.716958226073788
isogroup255076,6.73701100369079,7.06251162127783,6.16400683258938,6.57601083850189,0.304711581207479,0.747372814944426
isogroup255078,6.88325530426427,7.49860342443532,7.46607818746369,7.87283961534583,0.132919588456044,0.515202933195813
isogroup255079,7.22124319119155,7.6036001353515,7.11239937920007,7.50989782412495,0.10086513592807,0.438634299897166
isogroup255081,6.91901652950051,6.33319003702904,6.85233482777772,6.41289545686693,0.0402866488734347,0.241164013553901
isogroup255083,8.93313849812567,9.24814264747815,8.95715798678329,9.39172652222876,0.044141753353452,0.257418091894237
isogroup255087,8.98898659500204,8.96808376097229,9.09722842280108,9.14382515189466,0.942953215424513,0.988824644493536
isogroup255088,11.6867047283711,11.7447878680256,11.8100031554885,11.8978538366482,0.639808859836622,0.927613126661379
isogroup255090,6.62769591850263,6.44717051847658,6.5712073814759,6.44960386351365,0.549175730733621,0.895645384745636
isogroup255091,7.38830904635098,7.61797558214553,7.57305084152691,7.55559991477404,0.668592427183946,0.937041125100275
isogroup255092,11.3905398298561,7.04859255920308,12.025606581962,5.23460652762494,4.51792868310528e-08,6.69205501075236e-07
